resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,code,forename,surname
25826,1096,830,9,1,1,1,1,1,25,58,27:45.9,5265914,54,6,01:29.4,212.676,1,VER,Max,Verstappen
25827,1096,844,6,16,3,2,2,2,18,58,8.771,5274685,48,10,01:29.7,211.901,1,LEC,Charles,Leclerc
25828,1096,815,9,11,2,3,3,3,15,58,10.093,5276007,52,4,01:29.0,213.68,1,PER,Sergio,Pérez
25829,1096,832,6,55,4,4,4,4,12,58,24.892,5290806,50,3,01:28.9,213.904,1,SAI,Carlos,Sainz
25830,1096,847,131,63,6,5,5,5,10,58,35.888,5301802,48,2,01:28.8,214.007,1,RUS,George,Russell
25831,1096,846,1,4,7,6,6,6,9,58,56.234,5322148,44,1,01:28.4,215.085,1,NOR,Lando,Norris
25832,1096,839,214,31,8,7,7,7,6,58,57.24,5323154,45,5,01:29.3,212.817,1,OCO,Esteban,Ocon
25833,1096,840,117,18,14,8,8,8,4,58,+1:16.931,5342845,42,9,01:29.6,212.135,1,STR,Lance,Stroll
25834,1096,817,1,3,13,9,9,9,2,58,+1:23.268,5349182,45,18,01:30.8,209.413,1,RIC,Daniel,Ricciardo
25835,1096,20,117,5,9,10,10,10,1,58,+1:23.898,5349812,35,15,01:30.3,210.51,1,VET,Sebastian,Vettel
25836,1096,852,213,22,11,11,11,11,0,58,+1:29.371,5355285,40,7,01:29.5,212.446,1,TSU,Yuki,Tsunoda
25846,1098,830,9,1,1,1,1,1,25,57,33:56.7,5636736,44,6,01:36.2,202.452,1,VER,Max,Verstappen
25847,1098,815,9,11,2,2,2,2,18,57,11.987,5648723,37,7,01:36.3,202.225,1,PER,Sergio,Pérez
25848,1098,4,117,14,5,3,3,3,15,57,38.637,5675373,36,5,01:36.2,202.62,1,ALO,Fernando,Alonso
25849,1098,832,6,55,4,4,4,4,12,57,48.052,5684788,37,14,01:37.1,200.588,1,SAI,Carlos,Sainz
25850,1098,1,131,44,7,5,5,5,10,57,50.977,5687713,36,10,01:36.5,201.802,1,HAM,Lewis,Hamilton
25851,1098,840,117,18,8,6,6,6,8,57,54.502,5691238,32,9,01:36.5,201.802,1,STR,Lance,Stroll
25852,1098,847,131,63,6,7,7,7,6,57,55.873,5692609,33,17,01:37.2,200.401,1,RUS,George,Russell
25853,1098,822,51,77,12,8,8,8,4,57,+1:12.647,5709383,31,18,01:37.4,200.075,1,BOT,Valtteri,Bottas
25854,1098,842,214,10,20,9,9,9,2,57,+1:13.753,5710489,42,2,01:35.1,204.939,1,GAS,Pierre,Gasly
25855,1098,848,3,23,15,10,10,10,1,57,+1:29.774,5726510,43,15,01:37.1,200.559,1,ALB,Alexander,Albon
25856,1098,852,213,22,14,11,11,11,0,57,+1:30.870,5727606,42,12,01:36.6,201.612,1,TSU,Yuki,Tsunoda
25866,1099,815,9,11,1,1,1,1,25,50,21:14.9,4874894,38,2,01:32.2,241.098,1,PER,Sergio,Pérez
25867,1099,830,9,1,15,2,2,2,19,50,5.355,4880249,50,1,01:31.9,241.838,1,VER,Max,Verstappen
25868,1099,4,117,14,2,3,3,3,15,50,20.728,4895622,50,3,01:32.2,240.962,1,ALO,Fernando,Alonso
25869,1099,847,131,63,3,4,4,4,12,50,25.866,4900760,50,4,01:32.4,240.459,1,RUS,George,Russell
25870,1099,1,131,44,7,5,5,5,10,50,31.065,4905959,47,6,01:32.9,239.145,1,HAM,Lewis,Hamilton
25871,1099,832,6,55,4,6,6,6,8,50,35.876,4910770,50,5,01:32.8,239.451,1,SAI,Carlos,Sainz
25872,1099,844,6,16,12,7,7,7,6,50,43.162,4918056,47,7,01:33.1,238.849,1,LEC,Charles,Leclerc
25873,1099,839,214,31,6,8,8,8,4,50,52.832,4927726,49,8,01:33.2,238.424,1,OCO,Esteban,Ocon
25874,1099,842,214,10,9,9,9,9,2,50,54.747,4929641,50,10,01:33.4,237.99,1,GAS,Pierre,Gasly
25875,1099,825,210,20,13,10,10,10,1,50,+1:04.826,4939720,44,9,01:33.4,238.036,1,MAG,Kevin,Magnussen
25876,1099,852,213,22,16,11,11,11,0,50,+1:07.494,4942388,50,14,01:33.9,236.624,1,TSU,Yuki,Tsunoda
25877,1099,807,210,27,10,12,12,12,0,50,+1:10.588,4945482,50,12,01:33.8,237.005,1,HUL,Nico,Hülkenberg
25878,1099,855,51,24,11,13,13,13,0,50,+1:16.060,4950954,49,13,01:33.9,236.718,1,ZHO,Guanyu,Zhou
25879,1099,856,213,21,18,14,14,14,0,50,+1:17.478,4952372,49,11,01:33.6,237.438,1,DEV,Nyck,de Vries
25880,1099,857,1,81,8,15,15,15,0,50,+1:25.021,4959915,48,16,01:34.3,235.731,1,PIA,Oscar,Piastri
25881,1099,858,3,2,20,16,16,16,0,50,+1:26.293,4961187,49,18,01:34.5,235.277,1,SAR,Logan,Sargeant
25882,1099,846,1,4,19,17,17,17,0,50,+1:26.445,4961339,49,15,01:34.1,236.144,1,NOR,Lando,Norris
25886,1100,830,9,1,1,1,1,1,25,58,32:38.4,9158371,49,2,01:20.3,236.498,1,VER,Max,Verstappen
25887,1100,1,131,44,3,2,2,2,18,58,0.179,9158550,49,5,01:20.6,235.703,1,HAM,Lewis,Hamilton
25888,1100,4,117,14,4,3,3,3,15,58,0.769,9159140,53,4,01:20.5,236.105,1,ALO,Fernando,Alonso
25889,1100,840,117,18,6,4,4,4,12,58,3.082,9161453,50,6,01:20.9,234.769,1,STR,Lance,Stroll
25890,1100,815,9,11,0,5,5,5,11,58,3.32,9161691,53,1,01:20.2,236.814,1,PER,Sergio,Pérez
25891,1100,846,1,4,13,6,6,6,8,58,3.701,9162072,46,9,01:21.2,234.077,1,NOR,Lando,Norris
25892,1100,807,210,27,10,7,7,7,6,58,4.939,9163310,46,8,01:21.1,234.219,1,HUL,Nico,Hülkenberg
25893,1100,857,1,81,16,8,8,8,4,58,5.382,9163753,53,12,01:21.3,233.611,1,PIA,Oscar,Piastri
25894,1100,855,51,24,17,9,9,9,2,58,5.713,9164084,48,16,01:21.8,232.229,1,ZHO,Guanyu,Zhou
25895,1100,852,213,22,12,10,10,10,1,58,6.052,9164423,52,15,01:21.8,232.314,1,TSU,Yuki,Tsunoda
25896,1100,822,51,77,0,11,11,11,0,58,6.513,9164884,46,17,01:22.2,231.06,1,BOT,Valtteri,Bottas
25897,1100,832,6,55,5,12,12,12,0,58,6.594,9164965,53,3,01:20.5,236.131,1,SAI,Carlos,Sainz
25906,1101,815,9,11,3,1,1,1,25,51,32:42.4,5562436,50,5,01:44.6,206.625,1,PER,Sergio,Pérez
25907,1101,830,9,1,2,2,2,2,18,51,2.137,5564573,51,2,01:44.2,207.333,1,VER,Max,Verstappen
25908,1101,844,6,16,1,3,3,3,15,51,21.217,5583653,49,4,01:44.6,206.681,1,LEC,Charles,Leclerc
25909,1101,4,117,14,6,4,4,4,12,51,22.024,5584460,49,3,01:44.2,207.315,1,ALO,Fernando,Alonso
25910,1101,832,6,55,4,5,5,5,10,51,45.491,5607927,48,6,01:45.2,205.474,1,SAI,Carlos,Sainz
25911,1101,1,131,44,5,6,6,6,8,51,46.145,5608581,48,7,01:45.3,205.141,1,HAM,Lewis,Hamilton
25912,1101,840,117,18,9,7,7,7,6,51,51.617,5614053,45,9,01:45.6,204.595,1,STR,Lance,Stroll
25913,1101,847,131,63,11,8,8,8,5,51,+1:14.240,5636676,51,1,01:43.4,209.062,1,RUS,George,Russell
25914,1101,846,1,4,7,9,9,9,2,51,+1:20.376,5642812,49,12,01:45.7,204.38,1,NOR,Lando,Norris
25915,1101,852,213,22,8,10,10,10,1,51,+1:23.862,5646298,51,11,01:45.7,204.401,1,TSU,Yuki,Tsunoda
25916,1101,857,1,81,10,11,11,11,0,51,+1:26.501,5648937,51,10,01:45.6,204.587,1,PIA,Oscar,Piastri
25917,1101,848,3,23,12,12,12,12,0,51,+1:28.623,5651059,51,15,01:45.9,204.019,1,ALB,Alexander,Albon
25918,1101,825,210,20,16,13,13,13,0,51,+1:29.729,5652165,51,13,01:45.9,204.164,1,MAG,Kevin,Magnussen
25919,1101,842,214,10,17,14,14,14,0,51,+1:31.332,5653768,47,8,01:45.5,204.764,1,GAS,Pierre,Gasly
25920,1101,839,214,31,0,15,15,15,0,51,+1:37.794,5660230,49,14,01:45.9,204.052,1,OCO,Esteban,Ocon
25921,1101,858,3,2,14,16,16,16,0,51,+1:40.943,5663379,49,17,01:46.5,202.916,1,SAR,Logan,Sargeant
25926,1102,830,9,1,9,1,1,1,26,57,27:38.2,5258241,56,1,01:29.7,217.184,1,VER,Max,Verstappen
25927,1102,815,9,11,1,2,2,2,18,57,5.384,5263625,57,3,01:30.6,215.141,1,PER,Sergio,Pérez
25928,1102,4,117,14,2,3,3,3,15,57,26.305,5284546,57,2,01:30.5,215.238,1,ALO,Fernando,Alonso
25929,1102,847,131,63,6,4,4,4,12,57,33.229,5291470,57,7,01:31.0,214.065,1,RUS,George,Russell
25930,1102,832,6,55,3,5,5,5,10,57,42.511,5300752,55,10,01:31.4,213.252,1,SAI,Carlos,Sainz
25931,1102,1,131,44,13,6,6,6,8,57,51.249,5309490,57,4,01:30.7,214.882,1,HAM,Lewis,Hamilton
25932,1102,844,6,16,7,7,7,7,6,57,52.988,5311229,57,11,01:31.4,213.084,1,LEC,Charles,Leclerc
25933,1102,842,214,10,5,8,8,8,4,57,55.67,5313911,55,17,01:32.0,211.84,1,GAS,Pierre,Gasly
25934,1102,839,214,31,8,9,9,9,2,57,58.123,5316364,56,9,01:31.1,213.765,1,OCO,Esteban,Ocon
25935,1102,825,210,20,4,10,10,10,1,57,+1:02.945,5321186,53,13,01:31.7,212.487,1,MAG,Kevin,Magnussen
25936,1102,852,213,22,17,11,11,11,0,57,+1:04.309,5322550,56,8,01:31.0,214.011,1,TSU,Yuki,Tsunoda
25937,1102,840,117,18,18,12,12,12,0,57,+1:04.754,5322995,44,5,01:30.9,214.426,1,STR,Lance,Stroll
25938,1102,822,51,77,10,13,13,13,0,57,+1:11.637,5329878,56,15,01:31.8,212.147,1,BOT,Valtteri,Bottas
25939,1102,848,3,23,11,14,14,14,0,57,+1:12.861,5331102,55,16,01:31.9,212.115,1,ALB,Alexander,Albon
25940,1102,807,210,27,12,15,15,15,0,57,+1:14.950,5333191,36,6,01:30.9,214.334,1,HUL,Nico,Hülkenberg
25941,1102,855,51,24,14,16,16,16,0,57,+1:18.440,5336681,56,14,01:31.7,212.383,1,ZHO,Guanyu,Zhou
25942,1102,846,1,4,16,17,17,17,0,57,+1:27.717,5345958,47,20,01:32.4,210.854,1,NOR,Lando,Norris
25943,1102,856,213,21,15,18,18,18,0,57,+1:28.949,5347190,57,12,01:31.6,212.786,1,DEV,Nyck,de Vries
25946,1104,830,9,1,1,1,1,1,25,78,48:52.0,6531980,23,7,01:16.6,156.822,1,VER,Max,Verstappen
25947,1104,4,117,14,2,2,2,2,18,78,27.921,6559901,43,9,01:16.7,156.678,1,ALO,Fernando,Alonso
25948,1104,839,214,31,3,3,3,3,15,78,36.99,6568970,41,6,01:16.5,156.977,1,OCO,Esteban,Ocon
25949,1104,1,131,44,5,4,4,4,13,78,39.062,6571042,33,1,01:15.7,158.799,1,HAM,Lewis,Hamilton
25950,1104,847,131,63,8,5,5,5,10,78,56.284,6588264,48,10,01:16.8,156.425,1,RUS,George,Russell
25951,1104,844,6,16,6,6,6,6,8,78,+1:01.890,6593870,46,2,01:15.8,158.541,1,LEC,Charles,Leclerc
25952,1104,842,214,10,7,7,7,7,6,78,+1:02.362,6594342,49,3,01:15.8,158.42,1,GAS,Pierre,Gasly
25953,1104,832,6,55,4,8,8,8,4,78,+1:03.391,6595371,43,5,01:16.4,157.14,1,SAI,Carlos,Sainz
25966,1105,830,9,1,1,1,1,1,26,66,27:57.9,5277940,61,1,01:16.3,219.641,1,VER,Max,Verstappen
25967,1105,1,131,44,4,2,2,2,18,66,24.09,5302030,62,3,01:16.7,218.649,1,HAM,Lewis,Hamilton
25968,1105,847,131,63,12,3,3,3,15,66,32.389,5310329,48,5,01:17.9,215.283,1,RUS,George,Russell
25969,1105,815,9,11,11,4,4,4,12,66,35.812,5313752,52,2,01:16.7,218.678,1,PER,Sergio,Pérez
25970,1105,832,6,55,2,5,5,5,10,66,45.698,5323638,60,11,01:18.4,213.833,1,SAI,Carlos,Sainz
25971,1105,840,117,18,5,6,6,6,8,66,+1:03.320,5341260,56,14,01:18.7,212.967,1,STR,Lance,Stroll
25972,1105,4,117,14,8,7,7,7,6,66,+1:04.127,5342067,49,7,01:18.1,214.709,1,ALO,Fernando,Alonso
25973,1105,839,214,31,6,8,8,8,4,66,+1:09.242,5347182,54,18,01:18.9,212.362,1,OCO,Esteban,Ocon
25974,1105,855,51,24,13,9,9,9,2,66,+1:11.878,5349818,38,15,01:18.8,212.883,1,ZHO,Guanyu,Zhou
25975,1105,842,214,10,10,10,10,10,1,66,+1:13.530,5351470,41,10,01:18.4,213.91,1,GAS,Pierre,Gasly
25976,1105,844,6,16,19,11,11,11,0,66,+1:14.419,5352359,52,9,01:18.4,213.959,1,LEC,Charles,Leclerc
25977,1105,852,213,22,15,12,12,12,0,66,+1:15.416,5353356,59,17,01:18.9,212.475,1,TSU,Yuki,Tsunoda
25986,1106,830,9,1,1,1,1,1,25,70,33:58.3,5638348,68,3,01:15.6,207.683,1,VER,Max,Verstappen
25987,1106,4,117,14,2,2,2,2,18,70,9.57,5647918,62,4,01:15.8,207.176,1,ALO,Fernando,Alonso
25988,1106,1,131,44,3,3,3,3,15,70,4.598,5642946,47,2,01:15.4,208.228,1,HAM,Lewis,Hamilton
25989,1106,844,6,16,10,4,4,4,12,70,18.648,5656996,47,5,01:15.9,206.826,1,LEC,Charles,Leclerc
25990,1106,832,6,55,11,5,5,5,10,70,21.54,5659888,47,6,01:15.9,206.815,1,SAI,Carlos,Sainz
25991,1106,815,9,11,12,6,6,6,9,70,51.028,5689376,70,1,01:14.5,210.786,1,PER,Sergio,Pérez
25992,1106,848,3,23,9,7,7,7,6,70,+1:00.813,5699161,68,16,01:16.9,204.11,1,ALB,Alexander,Albon
25993,1106,839,214,31,6,8,8,8,4,70,+1:01.692,5700040,63,15,01:16.8,204.469,1,OCO,Esteban,Ocon
25994,1106,840,117,18,16,9,9,9,2,70,+1:04.402,5702750,58,10,01:16.6,205.051,1,STR,Lance,Stroll
25995,1106,822,51,77,14,10,10,10,1,70,+1:04.432,5702780,52,12,01:16.6,204.888,1,BOT,Valtteri,Bottas
25996,1106,857,1,81,8,11,11,11,0,70,+1:05.101,5703449,59,11,01:16.6,204.96,1,PIA,Oscar,Piastri
25997,1106,842,214,10,15,12,12,12,0,70,+1:05.249,5703597,67,9,01:16.4,205.424,1,GAS,Pierre,Gasly
25998,1106,846,1,4,7,13,13,13,0,70,+1:08.363,5706711,65,8,01:16.4,205.562,1,NOR,Lando,Norris
25999,1106,852,213,22,19,14,14,14,0,70,+1:13.423,5711771,68,14,01:16.7,204.779,1,TSU,Yuki,Tsunoda
26006,1107,830,9,1,1,1,1,1,26,71,25:33.6,5133607,71,1,01:07.0,231.97,1,VER,Max,Verstappen
26007,1107,844,6,16,2,2,2,2,18,71,5.155,5138762,51,5,01:08.8,225.876,1,LEC,Charles,Leclerc
26008,1107,815,9,11,15,3,3,3,15,71,17.188,5150795,52,2,01:08.1,228.227,1,PER,Sergio,Pérez
26009,1107,846,1,4,4,4,4,4,12,71,26.327,5159934,48,4,01:08.7,226.142,1,NOR,Lando,Norris
26010,1107,4,117,14,7,5,5,5,10,71,30.317,5163924,54,8,01:09.1,224.934,1,ALO,Fernando,Alonso
26011,1107,832,6,55,3,6,6,6,8,71,31.377,5164984,50,6,01:08.9,225.679,1,SAI,Carlos,Sainz
26012,1107,847,131,63,11,7,7,7,6,71,48.403,5182010,49,10,01:09.3,224.366,1,RUS,George,Russell
26013,1107,1,131,44,5,8,8,8,4,71,49.196,5182803,48,9,01:09.2,224.765,1,HAM,Lewis,Hamilton
26014,1107,840,117,18,6,9,9,9,2,71,59.043,5192650,57,3,01:08.5,227.054,1,STR,Lance,Stroll
26015,1107,842,214,10,9,10,10,10,1,71,+1:07.667,5201274,48,7,01:09.0,225.136,1,GAS,Pierre,Gasly
26016,1107,848,3,23,10,11,11,11,0,71,+1:19.767,5213374,53,11,01:09.6,223.473,1,ALB,Alexander,Albon
26026,1108,830,9,1,1,1,1,1,26,52,25:16.9,5116938,42,1,01:30.3,234.922,1,VER,Max,Verstappen
26027,1108,846,1,4,2,2,2,2,18,52,3.798,5120736,43,2,01:30.5,234.226,1,NOR,Lando,Norris
26028,1108,1,131,44,7,3,3,3,15,52,6.783,5123721,43,3,01:30.5,234.221,1,HAM,Lewis,Hamilton
26029,1108,857,1,81,3,4,4,4,12,52,7.776,5124714,41,4,01:30.9,233.435,1,PIA,Oscar,Piastri
26030,1108,847,131,63,6,5,5,5,10,52,11.206,5128144,41,6,01:31.1,232.733,1,RUS,George,Russell
26031,1108,815,9,11,15,6,6,6,8,52,12.882,5129820,51,5,01:30.9,233.271,1,PER,Sergio,Pérez
26032,1108,4,117,14,9,7,7,7,6,52,17.193,5134131,48,9,01:31.3,232.188,1,ALO,Fernando,Alonso
26033,1108,848,3,23,8,8,8,8,4,52,17.878,5134816,41,8,01:31.3,232.353,1,ALB,Alexander,Albon
26034,1108,844,6,16,4,9,9,9,2,52,18.689,5135627,48,7,01:31.3,232.399,1,LEC,Charles,Leclerc
26035,1108,832,6,55,5,10,10,10,1,52,19.448,5136386,51,10,01:31.4,232.116,1,SAI,Carlos,Sainz
26036,1108,858,3,2,14,11,11,11,0,52,23.632,5140570,42,13,01:31.7,231.274,1,SAR,Logan,Sargeant
26037,1108,822,51,77,20,12,12,12,0,52,25.83,5142768,52,16,01:31.9,230.888,1,BOT,Valtteri,Bottas
26038,1108,807,210,27,11,13,13,13,0,52,26.663,5143601,52,15,01:31.8,231.08,1,HUL,Nico,Hülkenberg
26039,1108,840,117,18,12,14,14,14,0,52,27.483,5144421,42,11,01:31.5,231.756,1,STR,Lance,Stroll
26040,1108,855,51,24,17,15,15,15,0,52,29.82,5146758,48,14,01:31.8,231.097,1,ZHO,Guanyu,Zhou
26041,1108,852,213,22,16,16,16,16,0,52,31.225,5148163,48,17,01:32.1,230.307,1,TSU,Yuki,Tsunoda
26042,1108,856,213,21,18,17,17,17,0,52,33.128,5150066,48,18,01:32.4,229.636,1,DEV,Nyck,de Vries
26046,1109,830,9,1,2,1,1,1,26,70,38:08.6,5888634,53,1,01:20.5,195.91,1,VER,Max,Verstappen
26047,1109,846,1,4,3,2,2,2,18,70,33.731,5922365,50,4,01:22.2,191.919,1,NOR,Lando,Norris
26048,1109,815,9,11,9,3,3,3,15,70,37.603,5926237,53,5,01:22.3,191.647,1,PER,Sergio,Pérez
26049,1109,1,131,44,1,4,4,4,12,70,39.134,5927768,54,2,01:21.6,193.277,1,HAM,Lewis,Hamilton
26050,1109,857,1,81,4,5,5,5,10,70,+1:02.572,5951206,45,8,01:22.7,190.625,1,PIA,Oscar,Piastri
26051,1109,847,131,63,18,6,6,6,8,70,+1:05.825,5954459,48,3,01:22.2,191.966,1,RUS,George,Russell
26052,1109,844,6,16,6,7,7,7,6,70,+1:10.317,5958951,50,6,01:22.5,191.242,1,LEC,Charles,Leclerc
26053,1109,832,6,55,11,8,8,8,4,70,+1:11.073,5959707,54,7,01:22.6,190.976,1,SAI,Carlos,Sainz
26054,1109,4,117,14,8,9,9,9,2,70,+1:15.709,5964343,51,9,01:22.7,190.604,1,ALO,Fernando,Alonso
26066,1110,830,9,1,6,1,1,1,25,44,22:30.4,4950450,32,2,01:48.9,231.49,1,VER,Max,Verstappen
26067,1110,815,9,11,2,2,2,2,18,44,22.305,4972755,31,6,01:50.3,228.581,1,PER,Sergio,Pérez
26068,1110,844,6,16,1,3,3,3,15,44,32.259,4982709,30,7,01:50.4,228.316,1,LEC,Charles,Leclerc
26069,1110,1,131,44,3,4,4,4,13,44,49.671,5000121,44,1,01:47.3,234.978,1,HAM,Lewis,Hamilton
26070,1110,4,117,14,9,5,5,5,10,44,56.184,5006634,42,13,01:50.9,227.283,1,ALO,Fernando,Alonso
26071,1110,847,131,63,8,6,6,6,8,44,+1:03.101,5013551,25,11,01:50.6,227.972,1,RUS,George,Russell
26072,1110,846,1,4,7,7,7,7,6,44,+1:13.719,5024169,26,18,01:51.7,225.769,1,NOR,Lando,Norris
26073,1110,839,214,31,14,8,8,8,4,44,+1:14.719,5025169,27,8,01:50.4,228.31,1,OCO,Esteban,Ocon
26074,1110,840,117,18,10,9,9,9,2,44,+1:19.340,5029790,26,16,01:51.3,226.55,1,STR,Lance,Stroll
26075,1110,852,213,22,11,10,10,10,1,44,+1:20.221,5030671,26,17,01:51.4,226.353,1,TSU,Yuki,Tsunoda
26076,1110,842,214,10,12,11,11,11,0,44,+1:23.084,5033534,25,12,01:50.9,227.339,1,GAS,Pierre,Gasly
26077,1110,822,51,77,13,12,12,12,0,44,+1:25.191,5035641,26,10,01:50.5,228.153,1,BOT,Valtteri,Bottas
26078,1110,855,51,24,17,13,13,13,0,44,+1:35.441,5045891,27,5,01:50.2,228.83,1,ZHO,Guanyu,Zhou
26079,1110,848,3,23,15,14,14,14,0,44,+1:36.184,5046634,35,3,01:49.8,229.553,1,ALB,Alexander,Albon
26080,1110,825,210,20,16,15,15,15,0,44,+1:41.754,5052204,27,14,01:51.0,227.171,1,MAG,Kevin,Magnussen
26081,1110,817,213,3,19,16,16,16,0,44,+1:43.071,5053521,25,15,01:51.0,227.169,1,RIC,Daniel,Ricciardo
26082,1110,858,3,2,18,17,17,17,0,44,+1:44.476,5054926,37,9,01:50.5,228.213,1,SAR,Logan,Sargeant
26083,1110,807,210,27,0,18,18,18,0,44,+1:50.450,5060900,26,4,01:49.9,229.415,1,HUL,Nico,Hülkenberg
26086,1111,830,9,1,1,1,1,1,25,72,24:04.4,8644411,58,2,01:13.9,207.505,1,VER,Max,Verstappen
26087,1111,4,117,14,5,2,2,2,19,72,3.744,8648155,56,1,01:13.8,207.651,1,ALO,Fernando,Alonso
26088,1111,842,214,10,12,3,3,3,15,72,7.058,8651469,55,7,01:14.4,205.967,1,GAS,Pierre,Gasly
26089,1111,815,9,11,7,4,4,4,12,72,10.068,8655093,59,4,01:14.2,206.549,1,PER,Sergio,Pérez
26090,1111,832,6,55,6,5,5,5,10,72,12.541,8656952,54,13,01:14.9,204.612,1,SAI,Carlos,Sainz
26091,1111,1,131,44,13,6,6,6,8,72,13.209,8657620,58,3,01:13.9,207.463,1,HAM,Lewis,Hamilton
26092,1111,846,1,4,2,7,7,7,6,72,13.232,8657643,50,6,01:14.4,206.108,1,NOR,Lando,Norris
26093,1111,848,3,23,4,8,8,8,4,72,15.155,8659566,55,8,01:14.5,205.892,1,ALB,Alexander,Albon
26094,1111,857,1,81,8,9,9,9,2,72,16.58,8660991,54,5,01:14.3,206.36,1,PIA,Oscar,Piastri
26095,1111,839,214,31,16,10,10,10,1,72,18.346,8662757,51,10,01:14.6,205.61,1,OCO,Esteban,Ocon
26096,1111,840,117,18,11,11,11,11,0,72,20.087,8664498,37,15,01:15.2,203.966,1,STR,Lance,Stroll
26097,1111,807,210,27,14,12,12,12,0,72,20.84,8665251,53,9,01:14.5,205.881,1,HUL,Nico,Hülkenberg
26098,1111,859,213,40,19,13,13,13,0,72,26.147,8670558,49,12,01:14.8,204.923,1,LAW,Liam,Lawson
26099,1111,822,51,77,18,14,14,14,0,72,27.388,8671799,49,11,01:14.7,205.258,1,BOT,Valtteri,Bottas
26100,1111,852,213,22,17,15,15,15,0,72,29.893,8682344,35,18,01:16.3,201.072,1,TSU,Yuki,Tsunoda
26101,1111,825,210,20,0,16,16,16,0,72,31.41,8679515,37,17,01:15.5,203.107,1,MAG,Kevin,Magnussen
26102,1111,847,131,63,3,17,17,17,0,72,55.754,8700165,54,14,01:15.1,204.094,1,RUS,George,Russell
26106,1112,830,9,1,2,1,1,1,25,51,13:41.1,4421143,33,2,01:25.2,244.659,1,VER,Max,Verstappen
26107,1112,815,9,11,5,2,2,2,18,51,6.064,4427207,39,4,01:25.5,243.853,1,PER,Sergio,Pérez
26108,1112,832,6,55,1,3,3,3,15,51,11.193,4432336,30,3,01:25.5,243.912,1,SAI,Carlos,Sainz
26109,1112,844,6,16,3,4,4,4,12,51,11.377,4432520,38,5,01:25.6,243.687,1,LEC,Charles,Leclerc
26110,1112,847,131,63,4,5,5,5,10,51,23.028,4444171,38,9,01:25.8,242.929,1,RUS,George,Russell
26111,1112,1,131,44,8,6,6,6,8,51,42.679,4463822,29,6,01:25.6,243.682,1,HAM,Lewis,Hamilton
26112,1112,848,3,23,6,7,7,7,6,51,45.106,4466249,33,16,01:26.4,241.405,1,ALB,Alexander,Albon
26113,1112,846,1,4,9,8,8,8,4,51,45.449,4466592,24,14,01:26.1,242.092,1,NOR,Lando,Norris
26114,1112,4,117,14,10,9,9,9,2,51,46.294,4467437,43,13,01:26.1,242.201,1,ALO,Fernando,Alonso
26115,1112,822,51,77,14,10,10,10,1,51,+1:04.056,4485199,27,12,01:26.0,242.531,1,BOT,Valtteri,Bottas
26116,1112,859,213,40,12,11,11,11,0,51,+1:10.638,4491781,44,8,01:25.8,242.944,1,LAW,Liam,Lawson
26117,1112,857,1,81,7,12,12,12,0,51,+1:13.074,4494217,43,1,01:25.1,245.142,1,PIA,Oscar,Piastri
26118,1112,858,3,2,15,13,13,13,0,51,+1:18.557,4499700,16,18,01:26.8,240.152,1,SAR,Logan,Sargeant
26119,1112,855,51,24,16,14,14,14,0,51,+1:20.164,4501307,35,11,01:26.0,242.545,1,ZHO,Guanyu,Zhou
26120,1112,842,214,10,17,15,15,15,0,51,+1:22.510,4503653,44,7,01:25.8,243.181,1,GAS,Pierre,Gasly
26121,1112,840,117,18,20,16,16,16,0,51,+1:27.266,4508409,31,17,01:26.6,240.77,1,STR,Lance,Stroll
26126,1113,832,6,55,1,1,1,1,25,62,46:37.4,6397418,47,7,01:37.7,182.089,1,SAI,Carlos,Sainz
26127,1113,846,1,4,4,2,2,2,18,62,0.812,6398230,46,8,01:38.0,181.384,1,NOR,Lando,Norris
26128,1113,1,131,44,5,3,3,3,16,62,1.269,6398687,47,1,01:35.9,185.507,1,HAM,Lewis,Hamilton
26129,1113,844,6,16,3,4,4,4,12,62,21.177,6418595,46,11,01:38.3,180.961,1,LEC,Charles,Leclerc
26130,1113,830,9,1,11,5,5,5,10,62,21.441,6418859,61,4,01:36.6,184.147,1,VER,Max,Verstappen
26131,1113,842,214,10,12,6,6,6,8,62,38.441,6435859,46,12,01:38.3,180.957,1,GAS,Pierre,Gasly
26132,1113,857,1,81,17,7,7,7,6,62,41.479,6438897,46,13,01:38.5,180.562,1,PIA,Oscar,Piastri
26133,1113,815,9,11,13,8,8,8,4,62,59.534,6456952,61,5,01:37.1,183.136,1,PER,Sergio,Pérez
26134,1113,859,213,40,10,9,9,9,2,62,+1:05.918,6463336,47,15,01:39.0,179.585,1,LAW,Liam,Lawson
26135,1113,825,210,20,6,10,10,10,1,62,+1:12.116,6469534,48,10,01:38.1,181.271,1,MAG,Kevin,Magnussen
26136,1113,848,3,23,14,11,11,11,0,62,+1:13.417,6470835,46,6,01:37.3,182.696,1,ALB,Alexander,Albon
26137,1113,855,51,24,0,12,12,12,0,62,+1:23.649,6481067,46,16,01:39.3,179.064,1,ZHO,Guanyu,Zhou
26138,1113,807,210,27,9,13,13,13,0,62,+1:26.201,6483619,50,17,01:39.9,177.977,1,HUL,Nico,Hülkenberg
26139,1113,858,3,2,18,14,14,14,0,62,+1:26.889,6484307,45,14,01:38.5,180.491,1,SAR,Logan,Sargeant
